"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"DEP024116";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024125";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024137";"Tipo 5794";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02414";;"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 25"
"DEP024141";"Tipo 11594";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024143";;;;"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024149";"Tipo 5792";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024151";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024156";"Tipo 11595";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02416";;;;"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024180";"Tipo 11596";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024182";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024184";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024190";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024191";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024195";"Tipo 5467";"División 1";"Grupo 1";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02420";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024201";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024201";;"";"";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024201";;"";"";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024203";;;;"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024205";"Tipo 11597";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024215";;;;"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024219";"Tipo 5793";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024228";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024230";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP024234";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02424";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02431";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02437";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02438";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02439";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02443";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02446";"Tipo 5719";"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02448";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02455";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02458";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02459";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02463";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02465";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02480";"Tipo 10407";"División 3";"Grupo 2";"Texto Search Descripción 2605";"Texto Descripción 133"
"DEP02486";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02494";;"División 3";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"DEP02498";"Tipo 9594";"División 1";"Grupo 2";"Texto Search Descripción 33";"Texto Descripción 25"
"EL0012";;"División 1";"Grupo 1";"Texto Search Descripción 5";"Texto Descripción 7"
"EL025101";"Tipo 7056";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025102";"Tipo 3754";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025102K";"Tipo 7057";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025104";"Tipo 2720";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025105";"Tipo 2721";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025106";"Tipo 3755";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025107";"Tipo 1090";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025108";"Tipo 3756";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025109";"Tipo 5034";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025110";"Tipo 5035";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025111";"Tipo 5036";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025112";"Tipo 2722";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025113";"Tipo 5037";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025114";"Tipo 2723";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025115";"Tipo 5038";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025116";"Tipo 5039";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025116K";"Tipo 5040";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025117";"Tipo 2724";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025118";"Tipo 3757";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025119";"Tipo 3758";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025119K";"Tipo 5041";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025120";"Tipo 1753";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025120K";"Tipo 7059";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025121";"Tipo 5042";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025122";"Tipo 2725";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025122LK";"Tipo 3759";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025122RK";"Tipo 3760";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025123";"Tipo 1091";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025124";"Tipo 5043";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025125";"Tipo 3761";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025126";"Tipo 2726";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025126K";"Tipo 5044";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025127";"Tipo 5045";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025128";"Tipo 40";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025129";"Tipo 1754";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025130";"Tipo 3762";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025131";"Tipo 5046";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025132";"Tipo 5729";"División 3";"Grupo 2";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025133";"Tipo 3763";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025134";"Tipo 709";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025135";"Tipo 3764";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025136";;"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025137";"Tipo 5047";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025138";"Tipo 1755";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025139";"Tipo 5048";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025140";"Tipo 40";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025188";"Tipo 1756";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02519";"Tipo 1092";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025191";"Tipo 3765";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025194";"Tipo 3766";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02519K";"Tipo 2727";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02520";"Tipo 1757";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025202";"Tipo 3767";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025206";"Tipo 3768";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025207";"Tipo 3769";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025209";"Tipo 3770";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025213";"Tipo 1093";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025215";"Tipo 3771";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02522";"Tipo 2728";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025221";"Tipo 3772";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025221K";"Tipo 5049";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025222";"Tipo 2729";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025222K";"Tipo 5050";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025223";"Tipo 710";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025224";;"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025225";"Tipo 1758";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025226";"Tipo 3773";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025227";"Tipo 3774";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025228";"Tipo 2730";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025229";"Tipo 1759";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02523";"Tipo 2731";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025230";"Tipo 5051";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025231";"Tipo 5052";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025232";"Tipo 5053";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025233";"Tipo 40";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025233K";"Tipo 2732";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025234";"Tipo 3775";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025234LK";"Tipo 5054";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025234RK";"Tipo 5055";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025235";"Tipo 3776";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025236";"Tipo 3777";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025237";"Tipo 1760";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025238";"Tipo 3778";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025239";"Tipo 2733";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02523K";"Tipo 5056";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02524";"Tipo 5057";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025240";"Tipo 1094";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025241";"Tipo 3779";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025241K";"Tipo 7061";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025242";"Tipo 7062";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02525";"Tipo 5058";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025250";"Tipo 3780";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025251";"Tipo 1761";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025251K";"Tipo 3781";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025252";"Tipo 5059";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025253";"Tipo 1095";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025254";"Tipo 1762";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025255";"Tipo 7063";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025256";"Tipo 3782";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025256LK";"Tipo 7064";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025256RK";"Tipo 5060";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025257";"Tipo 5061";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025257K";"Tipo 7065";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025258";"Tipo 3783";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025258K";"Tipo 5062";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025259";"Tipo 3784";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02526";"Tipo 1763";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025260";"Tipo 3785";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025264";"Tipo 1764";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025265";"Tipo 1765";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025266";"Tipo 2734";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025267";"Tipo 3786";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025267K";"Tipo 5063";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025268";"Tipo 3787";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025269";"Tipo 2735";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02526K";;"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02527";"Tipo 5064";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025270";"Tipo 3788";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025271";"Tipo 5065";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025277";"Tipo 3789";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025278";"Tipo 1096";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025279";"Tipo 1097";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL02528";"Tipo 3790";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025280";"Tipo 3791";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025281";"Tipo 5066";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025281K";"Tipo 5067";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025282";"Tipo 3792";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025283";"Tipo 5068";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025284";"Tipo 2736";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025285";"Tipo 5069";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025286";"Tipo 5070";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025287";"Tipo 3793";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025288";"Tipo 5071";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025289";"Tipo 5072";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025290";"Tipo 3794";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025291";"Tipo 3795";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025292";"Tipo 2737";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025293";"Tipo 7067";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025294";"Tipo 5073";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025295";"Tipo 3796";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025295K";"Tipo 5074";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025296";"Tipo 2738";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025297";"Tipo 3797";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025298";"Tipo 5075";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025299";"Tipo 5076";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025300";"Tipo 5077";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025301";"Tipo 5078";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025302";"Tipo 5079";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025303";"Tipo 5080";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025304";"Tipo 2739";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
"EL025305";"Tipo 5081";"División 1";"Grupo 1";"Texto Search Descripción 3";"Texto Descripción 3"
